date,username,review,rating
2021-11-09 12:59:56,sth04,Dana gimana sih. Saya transfer ke hana bank 942.000 tanggal 5 november 2021 pukul 17:13 ga ke kirim. Saya hubungin cs katanya ada kendala. Saya tunggu sampai tgl 9 November 2021 pukul 19:03 ada laporan berhasil. Pas saya cek rekening uang nya masih belum masuk dan di dana pun uangnya ga ada.  Itu uang saya sebenernya dimana.,1
2021-11-08 12:16:53,tidak di proses,Tolong di proses uang saya yg tidak masuk ke rekening sudah hampir 3 hari lebih. Uang Lebih dari 2 juta jangan main2 ya klu memang gagal kembalikan ke saldo Dana jangan di gantung jangan lari dari tanggung jawab,1
2021-11-07 10:55:53,Nurul Audina,"Saya TOP UP DANA 5.000.000 sampai sekarang blm masuk , dan saya sudah isi form nya hanya blm ada tindakan 
tolong bantuannya yaa .. karena saya membutuhkan uang tersebut dan nominal nya cukup besar Terimakasih ..",1
2021-11-07 04:07:08,tiyekk,"sudah  beberapa tahun pakai Dana, baru hari ini dikecewakan. top up dana 210 rb tidak masuk sama sekali, padahal saldo di rekening saya sudah kepotong:)
saya coba top up lagi 10 rb masuk, tapi cuma yg 10 rbnya
yg 210 rb nya gak tau nyangkut dimana:""
mohon diperbaiki secepatnya
atau pelanggan setia kalian pada pergi",1
2021-11-06 18:23:57,Fhemidhena,"dengan sanggat HORMAT kpd pihak DANA ,
saya sanggat amat kecewa kenapa uang yg di Transfer ke DANA saya tdak masuk !!
padahal di mobile bangking sudah sukses 
tolong segera di perbaiki , dan kembalikan uang saya !!
proses segera di email yg sudh saya kirim",1
2021-11-04 21:48:41,ubetheology,"Sangat kecewa di iOS 15.1 ini App DANA dalam sehari semalam bisa bekerja di background 10 jam lebih. Padahal sudah diclose dan sudah disetting tidak mendapat akses lokasi ataupun background working app. Ini menyedot baterai saat HP standby.

Tolong segera perbaiki...!",1
2021-11-04 11:55:42,absjjsnskksndn,"Nomor pelaporan : 10759116 AKUN DIBEKUKAN TIBA-TIBA, UDAH KIRIM DATA YANG DIMINTA LEWAT EMAIL SMPE HARI INI BELUM DIRESPON, SAYA BUTUH SALDONYA WOI BERESIN KOMPLENAN SAYA, KEMUDIAN TUTUP SAJA AKUN SAYA. SAYA GAK BUTUH APLIKASI RENDAHAN SEPERTI DANA. APLIKASI PENIPU",1
2021-11-04 08:49:37,dila sri,"Tolong kembalikan uang 3 juta saya. Hapus aja departemen help center itu kalo tidak membantu SAMA SEKALI, dan kalo ada customer yg minta bantuan JANGAN NGILANG DONG, kaya app keuangan abal2 aja! Claim bantuan 24/7 TOLONG DIHAPUS YA KARENA TIDAK SESUAI",1
2021-11-04 01:31:33,Stefanifani,"Ini gila si ya dana ud beberapa hari mau log in ga bisa, mana saldo didalam lumayan ya. Tolong dong gmn sih cara kerja kalian , mana yang ngeluh bukan 1/2 orang",1
2021-10-28 03:17:08,Gitamiuna,"Ini udah 2x update-an baru, 2x juga mesti uninstall dan reinstall. Bikin repot aja. Apa gunanya diupdate kalo tetep nggak bisa dibuka dan harus reinstall? 👎🏼",5
2021-10-28 05:43:22,beliung,Update terbaru stuck di verification.. engga bisa login. 😭😭😭,1
2021-10-28 04:52:29,Cashbond,Terlalu lama proses verifikasi akun nya gan.,1
2021-10-28 02:28:05,redi oey,Habis update kok verifikasi akun lama dan tidak bisa masuk keaplikasi,5
2021-03-06 14:55:59,Ufu Haronah,Gw kesel bermasalah mulu dan dampe sekarang permasalahan gw belum beres uang transfer pending.gw kasih bintang 1 nanti kalo masalah beres gw udah gak mau male aplikasi ini lagi.,5
2021-09-21 19:11:44,doni gendut,saya daftar dengan nomor hp baru namun ktp ditolak karena terhubung dengan nomor lama. hubungi customer service force close kan setan,1
2021-09-19 04:29:15,glorified25,"ngelayanin customer di email butuh 2 minggu lebih itupun blm selesai”. banyak nanya” form tpi ga diproses permintaan customer. sangat tidak membantu sama skali

silahkan bangkrut aja lah dana👌🏻",1
2021-07-21 04:16:27,jjujey,Saya kirim uang dari 19 JULI 2021 sampai skrg ga masuk ke rekening penerima tetapi di Aplikasi DANA dibuat sukses padahal sdh cek mutasi tdk terima PENIPU!,1
2021-06-11 14:21:44,novtix,"Keluhan saya belum juga dproses sudah 3 hari 
Via whatshap antrian penuh
Nomor tiket 8044406
Mohon tolong diproses
Saya mau bayar uang sekolah anak saya",1
2021-06-11 13:20:35,aldi febriansyahh,"Kenapa ya udah masukin uang Rp150.000 ga masuk ke dana nya, saya masukin uangnya lewat m-banking BCA padahal uang di saldo bca udh ngurangin, ajg ih ttp aja ga masuk2 uangnya",1
2021-05-26 12:56:32,mangjelly232333,Kok eror ya dana nya udh di hapus terus mau download lagi gk bisa,1
2021-03-10 09:38:20,Reski Sefti isnanda,"Saya melakukan top up melalui BNI Syariah sebesar 50.000 pada 10 maret 16.29 
Namun saldo belum bereambah sampai sekarang . 
Saya tunggu 1x24 jam , kalau gamasuk saya hapus terimakasih tuan !",1
2021-03-10 00:29:42,try angkasa raya,2x ini kecewa sama pihak dana paket data nggak masuk saldo udah berkurang komplain sana sini nggak di tanggapin. Parahhh,1
2021-03-09 14:44:17,wowaowwa,"Tolong ya, dana Sy bermasalah tapi Responnya selalu ditunda dan lama, mohon respon cepatnya",1
2021-03-07 23:41:22,rhianaeka,"Ini gimana si dana, dana udh kepotong buat beli token listrik tp nomer tokennya ga keluar!! Hadeeh tolong kin diperbaiki lagi app nya 😡😡",1
2021-03-07 14:34:38,gracehutapea13,"Transfer ke nomor rekening bri tapi dipending berhari hari tanpa solusi. Alasannya bank yg bermasalah, padahal pihak bank mengatakan bahwa tidak ada dana masuk. Siap siap dilaporkan masal ke polisi",1
2021-02-21 12:46:05,ilham unggul,Siip,5
2021-03-05 22:02:11,andagil,"Saya top up 100 k doang 
Masuknya lama 
Padahal berhasil 
Sampe skrg blom masuk udh 2 hari 
Chat ke dana care malah dsuruh ngantri 2 hari",1
2021-02-20 14:01:09,ominousign,"Hello, can you please fix the bug in the app? All i want to do is to send money to my bank account, but every time i’m trying to enter my pin, it’s always bugging. The app freezes and i can only close the app. Please fix it asap, thank you.",3
2021-02-08 11:22:36,Fayisa,Sedih dana sekarang gabisa di topup via atm bri entah kenapa☹️☹️,3
2020-11-24 03:43:56,Tiha',"Belum punya e ktp buat daftar jdi premium, trus saldonya ngga bisa diapa apain gara gara harus jadi premium dulu.",5
2021-01-17 05:36:33,ga bagus gausah di download,"katanya verfikasi email, pas dicek belum ada dikirim. apaansi najis, gajelas bgt mending gausah download guys",1
2020-12-21 02:41:48,nrf0608,Jgn pake dana ribet . Mau ambil uang sendiri aja ribet.biasa cm pkke ktp uda ini ada syrt” ga pntibg uda kya mau ngajuin k bank aja.aneh,1
2020-12-20 14:30:40,joannakarissa,"Nyusahin karena programnya gak dari awal dibikin limit. udah di daftarin di apple untuk tagihan perbulan, tiba2 gak bisa bayar karena limit. Daftar premium gak selesai2, udah sampe pake KK karena KTP dalam bentuk digital gak boleh katanya. Akhirnya mau matiin acc dana, tapi katanya gak bisa permanen. Bukannya hak bebas buat nutup acc? Kenapa gak dibolehin? hanya mau withdraw saldo dari dana ke ATM dan tutup acc tetap tidak bisa. 

Mohon sistemnya diperbaiki, lebih baik verifikasi dari awal saat registrasi app dana sehingga tidak menyusahkan orang saat sudah langganan tiba2 di limit ditengah2 dan prosesnya lama",1
2020-12-13 12:56:32,Fere011,Tidak bisa menghapus akun.,1
2020-12-12 07:08:58,zxcrowz,"Repot amat pake dilimit segala, harus di up ke premium dulu baru bisa lanjut lagi transaksinya padahal cuma buat top up game doang. 
Yang belom punya ktp atau masih 16 thn gimane dong LMFAO",1
2020-12-11 05:20:22,dian lasma,"Saya top up udah berhasil transferannya malah saldo dana ga masuk, komplin lewat wa di cuekin, parah banget emang",1
2020-12-06 23:28:54,ecacakep❤️✨,sangat susah sekali untuk meng update ke akun premium terus jika ada kesalah menunggu nya sangat lama padahal saya kan buru buru ingin mengirim saldo dana saya ke orang lain,1
2020-12-05 18:16:48,rityu_,"Awalnya udah upgrade akun Dana jadi Premium, karena mau transfer uang ke bank. Tapi beberapa hari kemudian, gak bisa transfer lagi tbtb minta disuruh upgrade Premium lagi. Berkali-kali kyk gitu, jadi kalo tiap kali mau transfer hrs upload KTP mulu jadinya. Trs bulan lalu tbtb akun saya gak bisa upgrade Premium lagi, uang jadi ketahan di Dana dan perlu transfer secepatnya ke bank. Kontak WA CS, diminta banyak data2, udah dikirim semua termasuk foto KTP, pas di email diminta FOTO KTP LAGI. Yaudah saya kirip lewat email CS Dana, dibales dan apa balasannya? diminta FOTO KTP lagi. Sampe lima kali lho dimintain ulang. Ditanya kenapa minta foto KTP lagi apa KTP saya keliatan palsu atau gak asli atau gimana, sampe bingung saya kenapa minta foto KTP sampe ke-5 kalinya. Akhirnya gak saya bales lagi emailnya, baru kebesokannya diproses dan lusanya diperbaikin. Saya gak bohong lho, sekecewa itu dg pelayanan CS dan aplikasinya juga. Maaf ya Dana, tolong DITINGKATKAN LAGI KUALITAS PELAYANANNYA.",1
2020-11-28 01:53:57,sinnnnnnnn77,so far so good tapi please kesel banget mau transaksi harus premium dulu pas dicoba untuk upgrade ke premium kendalanya banyak sekali padahal sudah ikuti sesuai petunjuk dari pihak dana sendiri. ini kenapa sih? tolong dong jangan dipersulit. butuh banget uang didalam buat transaksi. ngirim duit pun gabisa coy hiks,2
2020-10-31 06:34:12,Nordicsss,Aman dan Praktis. Bagi pengguna baru gunakan kode : bgwyth utk mendapatkan bonus dan cashback.,5
2020-11-20 03:53:42,gotiexd,Data KTP sampai kk diminta semua sama cs nya terus suruh megang KTP sambil berkedip lu pikir gW minjam duit kalau ada apa2 dengan data gw tuntut lu!! Aplikasi g guna,1
2020-10-08 00:57:59,sttwnd,setelah update dari latest version aplikasi nya malah ga bisa dibuka. stuck di tulisan dana aja,5
2020-08-21 00:08:57,abu ziya,Baik,5
2020-09-15 11:47:53,💎💨,"transfer ke rekening bank pending berjam jam sampai sekarang. cs pun ga ada solusi, hanya disuruh menunggu, tidak membantu,  dan terlalu sangat menyepelekan.",1
2020-05-07 17:28:40,M Kholiq,"Sudah 2 bulan tidak diverifikasi, data2 saya sudah dikirim semua, ini sangat membahayakan pengguna ! Harap berhati2 buat yg lain jika ingin upgrade akun dan meminta banyak surat2",5
2020-08-18 15:46:00,jalsjhdjsjsbusjsb,malam ini saya melakukan pembelian paket data smartfren di aplikasi dana. namun pada saat awal transaksi pertama gagal dan langsung di refund ke rekening. akhir nya saya coba lagi kedua kalinya. namun tetap gagal dan masih di refund ke rekening. pas ke tiga kalinya coba lagi tetap gagal namun status di dana refund telah selesai tapi dana belum masuk ke rekening. wa cs dana tidak helpfull dan tidak memberikan solusi. jawab chat juga lama dan tidak membantu sama sekali. tolong dong balikin uang saya. katanya guarantee dana akan di rrfund tapi malah hilang uang saya.,1
2020-08-14 05:54:02,lolo uti,Udah nunggu 2 hari pembelian pulsa data saya belum masuk juga. Lapor ke wa respon nya template. Di ig commentnya di tutup. Aplikasi yang buruk. Tidak disarankan pake ni aplikasi hapus aja mending,1
2020-08-14 05:25:36,novipujiastuti,"Beli paket 2hari gamasuk masuk,slogan doang jadi biasa pake dana,halah jadi ribet!",1
2020-06-21 03:15:17,Sael_kalashnikova,"Hallo min, saya mo nanya kok appnya gabisa di connect ke metode pembayaran di iphone yah, pas tap log in dana, di aplikasinya gak ada apa apa alias gak muncul konfirmasi untuk menghubungkan aplikasinya, mohon dibantu ya 🙏",1
2021-07-02 09:27:54,diana indriyani,Semua serba mudah di dana,5
2023-03-15 03:33:54,abuyamjar,Heran. Kok setiap buka app Dana iPhone jadi panas banget. Di iPhone Xs Max.,1
2022-08-14 13:58:20,LyandraKhaira,"Nih dana suka bgt ngebug pas mau tarik tunai. 
Ya gabisa lah. 
Kode kadang ga muncul. 
Tolong perbaiki lagi lah. 
Nih e-wallet looh. 

Jgn sampe pindah ke apk yg lain

Thx",3
2021-12-02 10:41:01,A Gading,Untuk top up saldo sering ditemui masalah di mana uang tidak masuk ke saldo namun di rekening sudah terpotong,1
2021-11-13 19:35:10,haikal aditya kuncoro,Gilaaa aplikasi ini uang bisa hilang gak masuk  suruh nunggu gak jelas yang jawab bod semua,1
2021-09-16 10:25:00,borelleo11,"Saya melakukan topup melalui fitur simpan kartu, rekening yg di atm sudah kepotong tapi kenapa uangnya tidak masuk di akun dana?",1
2020-08-16 00:55:58,acep07,Gampang,5
2020-11-28 18:00:34,jj and wk,Parahhhh..sesudah update malah stuck di logo dan ga bisa masuk sama sekali..tolong percepat update perbaikan berikutnya dengan sangat segera!!! bikin darah tinggi aja,1
2020-11-22 19:41:17,begeywuw,Minta upgrade premiun tapi cara daftarnya susah!!,1
2019-10-11 03:02:07,flosetiawan,Memuaskan😍,5
2020-07-25 12:46:57,alfamanoy,Ternyata banyak review jelek ya tentang dana aku baru donwload jadi belum tau kendalanya. Gw kasih *2 dulu ya kalo emang ngga ada kendala gw ganti ke *5 😜,2
2019-10-07 10:22:57,begonihapp,Tidak professional sama sekali. Support untuk konsumen sangat tidak membantu.,1
2019-10-05 00:38:06,fyason,"My 2 transactions: Transaction No. 2019 0927 1112 1280 0100 1669 1900 9794 272 and Transaction No 2019 0927 1112 1280 0100 1669 1250 9789 647 never received cashback as promises, it is fully tricky.",1
2019-10-03 16:18:34,riliaaa,Voucher yg di tawarkan untuk pulsa dan listrik tidak bisa di pakai. Aplikasi sialan!! Manis di awal bangke,1
2021-01-18 17:04:27,BOIKOT DANA,"SALDO SAYA BERJUTA JUTA TERTAHAN DI DANA TANPA SEBAB SUDAH 10 HARI ! DI HBUNGU VIA WA TELP TWITTER JAWABANNYA HANYA TEMPLATE

SAYA SUDAH SABAR 10 hari, masalahnya ditanta kesalahan saya apa sampe duit saya dibekukan tapi pihak DANA TIDAK MEMBERI KEJELASAN

Pertanyaan saya KEMANA UANG SAYA? KALIAN MAIN TAHAN UANG SAYA DAN YANG LAIN TANPA SEBAB. KECEWA BANGET.",1
2024-05-04 20:29:42,keramatburik,Pending lagi pending terus pending mulu,2
2019-10-06 02:21:47,Yevaniii,"3x bayar pake dana, ternyata ga dapet cashback sama sekali.",1
2024-05-04 20:12:17,hahahaheheh huhuhu,Gak kelas banget apk dana ini skrng kita transfer uang belum masuk gak ada notif pemberitahuan nya tiba2 dana berkurang gak jelass!,2
2024-05-04 20:13:13,DANALOLL,"Qris 2x gagal , keterangan eror tapi saldo berkurang dan di coba sekali lagi pas qris pun sama keterangan eror tapi saldo hilang 200rb , ga jelas banget udh gtu pas di cek mutasi/riwayat gada (ga masuk) taila sampah bngt , kalo eror tuh saldo ga hilang ini malah ilang , pelayanan juga ga jelas . Bikin kecewa doang",1
2024-05-04 20:00:40,bijidana,dikit dikit bermasalah terus,1
2024-05-04 12:52:49,Danawardana,Mantab banget,5
2024-05-04 19:57:33,reza140404,udh kesekian kalinya saya tranfer tapi tidak masuk di riwayat tidak ada sedangkan saldo saya berkurang,1
2024-05-04 19:56:11,Mmmm002esf,Kontoolll banyak gangguannya babiii,1
2024-05-04 19:48:31,makrti,Transaksi Ada kendala tapi saldo saya kok terpotong. Sedangkan transaksi belum terkirim ini gimana. Chat cs juga Kagak bisa,1
2024-05-04 19:43:15,Kokohaseng,Saya transaksi menggunakan fitur qris. Saldo saya terpotong tapi uang yang dibayarkan tidak masuk. Saldo yang terpotong tidak dikembalikan oleh pihak DANA,1
2024-05-04 19:34:15,dana titid,"ilang uang dari uang 50rb sampe 1jt udah saya rasain di aplikasi ini, dan anehnya si customer service nya lemot dan ga bertanggung jawab!!

customer service nya juga susah dihubungi gilaaaa!!!",1
2024-05-04 14:50:22,badrun666,gak jelas dana goblok,1
2024-05-04 08:51:52,Aziel23,Keren,5
2024-05-04 12:16:26,Gamiikook,"Dulu saya pake dana aman , semenjak tadi saldo saya kebobolan 2.700.000 hari ini saya gamau lagi pake dana , uninstal",1
2024-05-04 05:42:56,Wawan kehed,Baik,5
2024-05-04 08:07:40,koang77,"Jangan download apk ini banyak korban saldo tiba tiba hilang dan ketika tranfers ke bank lain mutasi berhasil tapi bank tujuan g sampe duit nya ,hati hati bagi pengguna dana lebih baik hapus apk jangan gunakan lagi",1
2024-05-04 06:29:40,M.ridhwan.q,"Security marking dana sangat tidak aman bahkan sudah banyak memakan korban dengan masuk ke dana saya dan uang di dana saya hilang, menurut nya saya sangat kacau",1
2024-05-04 05:29:24,Sapaakaaa,Bg kawan aku minta nomor dana,5
2024-05-04 04:49:46,Dari Ku,Bagaimana update DANA versi Terbaru,5
2024-05-03 23:49:17,HERCULES27_CR,"Aplikasi Dana Terbaik yang pernah diinstall. Kalo bisa dapat Transfer ke BRI Virtual Account, BCA VA, BNI VA dan lainnya",5
2024-05-04 04:13:32,Nopal037,"Tolong dong dana saldo saya hilang dan tiba tiba udah terkirim di orang lain
Dengan nilai 335,000
Gimana nih dana saja ajukan malah di peribet",1
2024-05-04 02:28:31,MrclHD,"Masak tf ke dana lewat perantara permata bank nggak masuk masuk,nggak jelas",1
2024-05-04 00:13:06,rizkyncee,Uang saya hilang di dana dan pihak dana tidak ada respon,1
2024-05-03 14:36:49,Qwweerttitoypypkdj,"Tolong tambahkan fitur cicilan ke FIF, karna banyak sekali yang butuh untuk bayar cicilan itu. Terimkasih",5
2024-05-03 13:44:50,dsvchn,Aplikasi yang berguna banget buat transfer tanpa biaya admin😝,5
2024-05-03 13:34:24,Andini Rizka Puteri,Sangat membantu dan praktis banyak promonya juga loh,5
2024-05-03 09:41:47,Arie asyik,"Dana aplikasi yg sangat membantu, apapun masalahnya terasa gampang berkat dana",5
2024-05-03 08:46:49,Gus SUGIH,Tdk perlu ngeluarin dompet,5
2024-05-03 09:23:34,Stevmaxie,kiriman uang ke bank lain hilang tidak diterima sampai sekarang,1
2024-05-03 07:05:34,Mustaidz,Baik,5
2024-05-03 08:15:19,Lansoooco,"Perbaiki lagi lah aplikasinya masih dari tahun ke tahun gini gini ajaaa, transaksi berhasil tapi ngga terkirim ke rek tujuan nipuin orang mulu!!!",1
2024-05-03 04:57:36,Nani melisa,Mempermudah kita yang males bawa dompet,5
2024-05-02 11:17:25,Snurahmaa,"Saya mau daftar dana dengan nomor yg baru tapi ktp saya sudah terdaftar di nomor yg lama sedangkan nmr dana yg lamanya ada di hp yg hilang itu gmna ya caranya? Karna tidak bisa minta otp juga karna kartunya kn di hp yg hilang.
Tolong solusinya ya",5
2024-05-03 03:21:44,Rit Mariae,"Top up e money saldo dana terpotong Update saldo tidak ada penambahan saldo. Sudah dibikin pengaduan. Katanya maximal 3 hari. Dari tgl 25 Aprl sampai tanggal 3 Mei belum ada tanda2. Telpon CS nya berkali2. Tidak ada jawaban yg pasti. Penilaiandi ubah kalau sudah ada refund.
.
.

Maria",1
